id,page,filename,text_chunk
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!121,46,Emerging-Trends_USCanada-2023.pdf," For this time frame, the income returns for senior housing surpassed the NPI , while the appreciation return was slightly less than the NPI . Demographics favor senior housing. The demographics supporting senior housing cannot be denied, as the number and share of older adults continue to grow. For example, the number of persons 82 and olderoften the age at which a person moves into senior housingis growing at an accel- erating pace. In 2022, there were 10.6 million Americans aged 82 and older. By 2026, this figure is projected to grow to 12.3 million, and by 2030 to 14.8 million, according to the U. S. Census Bureau. Further, in the not-very-distant future, the ratio of adult children family caregivers who are available to take care of aging parents will continue to shrink at a precipitous pace from 7:1 in 2015 to 6:1 in 2022 to 5:1 in 2026 to 4:1 in 2031 and to 3:1 in 2044. With fewer family members and spouses available for caregivingdivorce rates are high for older adultscon- gregate settings will indeed get a further boost in demand."
index_300t_chunks:isa-outlook-2023.pdf-!107,2,isa-outlook-2023.pdf, ISA Outlook 2023 58
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!100,37,Emerging-Trends_USCanada-2023.pdf,"62 3.52 3.61 3.33 3.36 3.29 3.34 3.85 3.48 3.39 3.48 3.05 2.74 2.59 2.94 3.21 2.51 2.49 2.54 2.45 2.44 2.34 2.69 2.67 3.00 2.92 Hotels Retail Ofce 1 Abysmal 2 Poor 3 Fair 4 Good 5 Excellent 1 Abysmal 2 Poor 3 Fair 4 Good 5 Excellent Source: Emerging Trends in Real Estate surveys. Note: Based on U. S. respondents only. Beyond the major property types, 2023 may be known as the year that niche property types came into their own. Five of the six highest-rated property subtypes would be considered niche, led by workforce housing and data centers, as well as life-sci- ences facilities, medical office, and single-family rental housing. These sectors generally command greater returns than tradi- tional product types due to higher cap rates. But investors also value the strong demographic tailwinds supporting these niche sectors at a time of expectations of cyclical market challenges."
index_300t_chunks:2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf-!60,26,2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf," A shopping centre with sales space of around 80,000 m2 in the Ha- fenCity due for completion in 2024 could represent a headwind for the city centre with its sales space of around 350,000 m2. HAMBURG: SPACE RENTAL IN CITY CENTRE LOCATIONS IN M 25,000 HAMBURG: MONTHLY TOURISM STATISTICS NO. OF OVERNIGHT STAYS 1,800,000 1,600,000 1,400,000 1,200,000 1,000,000 800,000 600,000 400,000 200,000 0 300 280 260 240 220 200 20,000 15,000 10,000 5,000 0 H1 2022 H1 2021 H1 2020 H1 2019 average 2015-2019 J F M A M J"
index_300t_chunks:isa-outlook-2023.pdf-!101,27,isa-outlook-2023.pdf," Volatility can also create opportunities for investors across real estate quadrants and into capital stacks of assets. The return premiums and valuation gaps between private equity and public REITs or between South Reno Medical Center Reno, Nevada LOOKING AHEAD  Real estate pricing in North America will adjust to higher interest rates at varying speeds across sectors depending on the level of liquidity, strength of the ties to the fixed incomeequities markets and the motivation of sellers. For core real estate investors, a long-term view on interest rates is as important as the near-term trajectory of central bank policy rates.  Sectors with strong fundamentals entering an anticipated recession in 2023 are positioned to escape without sharp rent declines. There will be pockets of challenges where supply is particularly elevated. Beyond 2023, many markets should benefit from much lower new supply levels as new development is a much less attractive strategy than it was a year ago.  Shifting pricing will create opportunities for  Office investments in the US will face significant flexible investors. Pricing uncertainty can enable investors to achieve superior deal-specific value. Pricing gaps can also emerge between quadrants, with the rapid pricing changes in public equity and debt sometimes creating value and deal-specific elements creating value in private equity.  Denominator effects and higher borrowing costs will keep a meaningful fraction of core and higher return buyers on the sidelines, especially at the start of 2023."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!210,75,Emerging-Trends_USCanada-2023.pdf," 82 Exhibit 3-13 Local Market Perspective: Investor Demand Exhibit 3-14 Local Market Perspective: Development Redevelopment Opportunities Weak Average Strong Weak Average Strong Austin Nashville DallasFort Worth TampaSt. Petersburg RaleighDurham Charlotte Boston Miami Orlando West Palm Beach Atlanta Fort Lauderdale Charleston Denver New YorkBrooklyn San Diego Washington, DCNorthern VA Salt Lake City Phoenix Seattle Columbus San Antonio Inland Empire Cape CoralFort MyersNaples Orange County Washington, DCMD suburbs Jacksonville Houston Los Angeles New YorkManhattan Greenville, SC Boise Northern New Jersey Jersey City Washington, DCDistrict Indianapolis New Yorkother boroughs Las Vegas DeltonaDaytona Richmond 4.62 4.42 4.40 4.38 4.28 4.25 4.23 4.22 4.18 4.17 4.16 4.14 4.13 3.94 3.91 3.88 3.88 3.87 3.83 3.81 3.77 3.73 3.70 3.70 3.67 3.66 3.62 3.61 3.61 3.61 3.61 3.60 3.54 3.52 3.50 3.45 3.44 3.43 3.41 3."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!88,32,Emerging-Trends_USCanada-2023.pdf," It is unclear how many local or state governments will follow these early adopters, but more are sure to follow, particularly if housing affordability does not improve. Several industry leaders we interviewed noted that Washingtons divided political climate was unlikely to yield any significant changes to the essential tax structures and accounting regula- tions that govern commercial real estate. However, both federal and local governments seem more willing to push the industry to address social issues related to its core function, especially climate change and housing affordability. their parents by age 30, while only 50 percent of people born in the 1980s did the same. The decrease in absolute mobility has affected people in all socioeconomic classes, with lower- income Americans being affected most acutely. A generational wealth gap has emerged. Wealth is now increasingly held in fewer hands, with millennials and Black Americans disproportionately affected by this rising inequal- ity. According to research from the St. Louis Federal Reserve Bank. in 2016, older Americans had more than 12 times as much wealth as younger families, up from 7.5 times the wealth of younger families in 1989. The top 10 percent of families ranked by household wealth owned 77 percent of Americas wealth in 2016, while the bottom 50 percent owned only 1 percent. White families owned 89 percent of Americas wealth in 2016, while Black and Hispanic families owned about 3 percent each."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!67,25,Emerging-Trends_USCanada-2023.pdf,"  After years of uncoordinated local efforts, the new national programs may provide the leadership needed to transform the built environment. The title of the final trend in the 2020 edition of Emerging Trends captured the sorry record of federal leadership in funding criti- cally needed infrastructure: Washington Fumbles. States and Cities Pick Up the Ball. Noting that decaying infrastructure is a national problem needing a national solution, our report predicted that progress will likely be more influenced by action at the state and local levels. At least seven infrastructure weeks came and went between 2017 and 2019 without any tangible movement in Washington, after which infrastructure completely fell off the agenda. In the meantime, state and local governments took the initiative with efforts destined to be more piecemeal and less coordinated than a comprehensive national program. Three years later, the federal government finally stepped up with the Bipartisan Infrastructure Law enacted in November 2021. This $1 trillion bill provides $550 billion in new spend- ing over five years and eclipses the $305 billion infrastructure bill that President Obama signed into law at the end of 2015. This program will be supplemented by additional infrastructure programs in the Inflation Reduction Act of 2022, as discussed in the following Climate Changes Growing Impact on Real Estate trend on resilience."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!96,35,Emerging-Trends_USCanada-2023.pdf," ULI Urban Resilience Program 31 Metaverse Poised to Help Shape the Future of Real Estate Business leaders are closely monitoring the potential impact on the real estate industry of the metaversea digital platform that may profoundly change how businesses and consumers interact with products, services and each other. Metaverse properties, like any other type of real estate, can be bought, sold, purchased and leased. This could open up real estate investing to a new pool of investors. Real-world activities such as conferences, trade shows, exhibi- tions, weddings, sporting events, and other social gatherings could all be enhanced with the metaverse. Thus far, no one is predicting that the metaverse will replace brick-and-mortar properties, but the platform could, down the road, affect how people interact with physical locations. One of the biggest areas that the metaverse could affect is the workplace. The metaverse can enhance collaboration, com- plement the physical office, and improve the overall workplace PwC experience at a time when more workers are demanding flex- ible work arrangements. The metaverse could also be useful in helping firms build their employees professional skills at a time when everyone is hunting for employees. Like any new technology, the metaverse has potential risks of which companies should be wary. Among them are data privacy and cybersecurity risks. As firms pursue applications, they should conduct a thorough assessment of their organi- zations vulnerabilities to the metaverse and how to manage them."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!166,67,Emerging-Trends_USCanada-2023.pdf,"7 23.3 19.0 Power centers 11.1 Outlet centers 8.5 Regional malls 3.2 24.4 51.4 59.1 42.1 50.4 0 20 40 60 80 100 Opinion of Current Retail Pricing Under priced Overpriced Fairly priced Fairly priced Over priced Underpriced Regional malls 52.9 34.6 12.5 Urbanhigh-street retail 50.2 Power centers 39.0 Outlet centers Lifestyleentertainment centers Neighborhoodcommunity shopping centers 34.0 33.5 29.6 41.6 51.9 60.1 58.2 60.0 0 20 40 60 80 100 Source: Emerging Trends in Real Estate 2023 survey. Note: Based on U. S. respondents only. 25.3 21.8 46.8 41.1 72.4 8.2 9.1 5.9 8.4 10.4 64 Though a combination of government aid , opera- tor grit, and landlord largesse kept the damage from being far worse, it is critical to remember that the pandemic dispropor- tionately hammered small businesses across all retail sectors. For many large national credit chains, this would become an opportunity to aggressively grow market share heading deeper into 2021."
index_300t_chunks:Deloitte 2023 Commercial Real Estate Outlook.pdf-!44,30,Deloitte 2023 Commercial Real Estate Outlook.pdf," International Monetary Fund, Global financial stability report, October 2021. 24. Economist, How long can the global housing boom last?, January 8, 2022. 25. Ibid. 26. Lance Lambert, The housing market is entering the most significant contraction in activity since 2006, says Freddie Mac economist, Fortune, June 9, 2022. 28 27. Bloomberg Businessweek, Chinas property slump is a bigger threat than its lockdowns, June 23, 2022. 28. Bachman, United States economic forecast Q2 2022. 29. Deloitte State of the Consumer Tracker, accessed July 7, 2022. 30. CBRE, Retailers will employ mix of offense and defense for 2022 expansions, March 14, 2022. 31. JLL, Major leasing markets remain active, although signs of caution emerge, August 2022. 32. Sharon Soh and Himanshu Mehrotra, Retail transformation  The future of retail in APAC, Branding in Asia, 33. JLL, Major leasing markets remain active, although signs of caution emerge. 34. Bobby Stephens and Simon Chafetz, Early 2022 retail and consumer products industry trends, Deloitte, 35. Soh and Mehrotra, Retail transformation  The future of retail in APAC. January 13, 2022."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!258,93,Emerging-Trends_USCanada-2023.pdf," 89 Exhibit 3-20 Local Market Perspectives by Select Market Categories, as indicated by ULI Focus Groups Group Subgroup For-Sale Rental Top Potential Disruptor Super Sun Belt Growthdemographic Political extremism Business-friendly environment Top Two Market Advantages Magnets 18-Hour Cities Growthdemographic Quality of life Supernovas All Magnets Growtheconomic Quality of life Growthdemographic Growtheconomic The Establishment Multitalented Producers Economic diversity Desirable suburbs Knowledge and Innovation Centers Educational andor training opportunities Urban amenities Major Market Adjacent Desirable suburbs Economic diversity Niche Backbone All Establishment Urban amenities Desirable suburbs Visitor and Convention Centers All Niche Opportunities investment Growtheconomic Determined Competitors Cost of living Opportunities development Opportunities development Opportunities development All Backbone Cost of living Desirable suburbs Note: Responses are provided for subgroups with eight or more focus group participants who completed the online intake form. Housingaffordability and availability, and inflation persistent higher rate (tie) Housingaffordability and availability Housingaffordability and availability Housingaffordability and availability Housingaffordability and availability Housingaffordability and availability Housingaffordability and availability Inflationpersistent higher rate Housingaffordability and availability Inflationpersistent higher rate Inflationpersistent higher rate 90 Emerging Trends in Canadian Real Estate Patience during this time of uncertainty will be a real virtue for 2023. Canadas real estate industry has had a long and good run."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!152,60,Emerging-Trends_USCanada-2023.pdf," Nationally, net absorption returned to positive levels in 2022. Much of the vacancy growth has been concentrated in gateway market downtowns such as New York City and San Francisco, where vacancy rates rose by 8 to 10 percentage points. Suburban offices are faring better than downtown offices. Since early 2020, the office vacancy rate has shot up in downtowns while increasing only slightly in suburban areas. Its not that companies are moving offices from urban areas to the suburbs, but that fewer companies are downsizing in suburbs than in urban areas. There isnt a flight to the suburbs. It is more that companies are making space adjustments in urban areas, said one industry researcher. Some of the suburban growth comes from coworking space that provides a harbor for employees to get away from home or work in small teams. Whatever the location, a significant amount of office space is underused and potentially on the chopping block. Every corporate pronouncement about a return to the office has a corresponding announcement about permanent remote and or hybrid options for employees. With daily office usage down from pre-pandemic levels, some researchers predict a drop in demand of anywhere from 10 to 25 percent. For example, a report by a New York University team forecasts that demand for Manhattan office space will plummet, prompting values to drop by 32 percent over the short term and by 28 percent over the long term. Remote work really is a big and important deal, Continued on page 62."
index_300t_chunks:2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf-!67,29,2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf," The many stress factors have not had a dampening effect on the office market  at least not in the first half of 2022. The lettings business has got over the Covid slump with rising rents and a halt to the rise in vacancies, and there might possibly have been an even stronger bounce-back in the office market without those dampening factors. What exactly is driving demand for office space? One aspect is likely to be a low take-up of leased office space in 2020 and 2021 be- cause of Covid in light of uncertainty surrounding the future trend and the conse- quences of working from home. This has now led to some catching up. In addition, there is a need to bring existing offices into line with the New Work concepts which have been drawn up in many companies and institutions. This means that some of- fices are being merged. Space that is no longer required or unsuitable is being given up, and new, suitable offices leased. Another reason behind the leasing of contemporary office space is the shortage of skilled workers, as we have already mentioned. If prospective employees are able to choose between several job offers, then they are likely to opt for the company offer- ing the most attractive work environment in a good location. In addition, employees, like companies, are paying more attention to sustainability. In light of climate change, it is important for companies to achieve a smaller carbon footprint  not least for the sake of their image."
index_300t_chunks:2023_Housing_market_outlook__Price_dip_and_interes.pdf-!47,9,2023_Housing_market_outlook__Price_dip_and_interes.pdf," an increase of around 94,000 housing units in the year. This estimate is in line with our nationwide forecast. To this end, we have extrapolated the share of the 126 cities in new construction nationwide, which in the past was just over one-third, to 2030. The number of persons per household on a population-weighted basis across our 126 cities was 1.86 in 2011, declining very steadily to 1.80 persons in 2021. We continue this trend, causing the average household size to fall to 1.75 persons in 2030. The ratio is particularly low in A and C cities. There it is 1.72 persons. Similarly, it is significantly lower in eastern Germany at 1.8 than in the west at 2.3. This is probably mainly due to the relatively high vacancy rates in many eastern German cities. The fundamental supply shortage derived from these three variables was 133,800 apartments in 2022. It should increase to 167,500 by 2024 and then gradually decrease. From 2027 the supply shortage is eliminated in the 126 cities. By 2030 the cumulative housing surplus will continue to increase, but even in 2030 according to our calculations there will still be a supply shortage in 35 cities. In our housing market outlook for 2021 and 2022 this was the case in only 12 and 22 cities, respectively."
index_300t_chunks:2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf-!71,30,2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf," MUCH MORE DOWNBEAT ABOUT THE CURRENT SITUATION ZEW FINANCIAL MARKET SURVEY IN POINTS 100 80 60 40 20 0 -20 -40 -60 -80 -100 2006 2010 2008 2012 economic sentiment 2014 2016 2018 2020 2022 economic situation Source: ZEW As per August 2022 Solid demand for office space is related to a hitherto robust trend in the labour mar- ket. In spite of the energy crisis and supply bottlenecks, both the number of people in employment and the number of job vacancies are now up on pre-Covid levels. This is likely to reflect further demand for skilled workers in view of well-filled order books. Moreover, there are many unfilled posts in the public sector."
index_300t_chunks:2023_Housing_market_outlook__Price_dip_and_interes.pdf-!70,16,2023_Housing_market_outlook__Price_dip_and_interes.pdf," Instead of refurbishment, the average CO2 emissions in a portfolio can also be reduced by purchasing low-emission properties and selling buildings with high emissions. Given the high current uncertainty in the housing market, there may be current opportunities for both. 5.5 Anti-refurbishment strategy could also promise economic success Particularly for smaller companies, small landlords and investors, to whom the taxonomy applies but still has a relatively low impact, the new regulatory environment may also offer opportunities. This is because the considerable shortage of labor and skilled workers is likely to undermine the statutory replacement and remediation obligations to some extent. If, despite this, there is an increase in the sale of buildings with high emissions as a result of media coverage and social and political pressure, then they could be purchased cheap and renovations deliberately omitted. In the short term, it should thus be possible to achieve excess returns. We suspect that legislators will refrain from imposing a housing ban and the resulting stranded assets over the next few years, at least as long as housing is in short supply. Likewise, due to the normative power of the factual  the lack of labor  the judiciary is likely to be very reluctant to act. In the very long term, then, the success of this strategy depends primarily on the development of redevelopment costs. In the unfavourable case, costs rise disproportionately because the shortage of labor and skilled workers continues to worsen."
index_300t_chunks:2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf-!69,30,2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf," Offices in buildings with a good sustainability rating - ideally zero- emissions buildings are an important element in this respect. However, such build- ings are rare with a yawning gap between supply and demand. The shortage of modern office buildings is hardly likely to be remedied any time soon, and therefore office tenants will have to make do with often outdated existing buildings. In spite of high demand, office construction is just not getting off the ground. Although office completions across Germany have increased from a low of just 2 million m2 of floor space around ten years ago to around 3.2 million m2, this is not enough to fill the gap in supply which that has opened up. This is illustrated by the huge gap in relation to the number of construction permits issued which amount- ed to almost 5 million m2 in 2021. In addition, new building could ease off further as construction projects are delayed as they are on the housing front because of a shortage of building materials. New construction projects are also being shelved be- cause of higher financing costs and a sharp rise in the price of materials. Construc- tion costs in the office segment have increased by almost 30 per cent since the end of 2019. Market conditions for the office market The various challenges weighing on the economy have had a major impact on the monthly surveys of economists and companies regarding the current situation and expectations."
index_300t_chunks:2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf-!29,14,2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf,0 4.5 4.0 3.5 3.0 2.5 2.0 YIELD TREND IN INDIVIDUAL TOP LOCATIONS NET INITIAL YIELD IN CENTRAL RETAIL LOCATIONS IN 5.5 2008 2012 2014 2016 2018 2020 2022 Dsseldorf Cologne Frankfurt Munich 2010 Berlin Hamburg Stuttgart YIELD TREND IN INDIVIDUAL TOP LOCATIONS NET INITIAL YIELD IN CENTRAL OFFICE LOCATIONS IN 2008 2012 2014 2018 2020 2022 2016 Dsseldorf Cologne Frankfurt Munich 2010 Berlin Hamburg Stuttgart RENT MULTIPLIER IN INDIVIDUAL TOP LOCATIONS AVERAGE RENT MULTIPLIER 45 40 35 30 25 20 15 10 2008 2012 2014 2018 34 30 26 22 18 14 10 2000 2003 2006 top locations 2009 2015 2012 regional property centres 2018 2021 2010 Berlin Hamburg Stuttgart 2016 Dsseldorf Cologne 2022 2020 Frankfurt Munich Source: bulwiengesa Explanation: the net initial yield for officeretail is calculated from the annual net rent and the total purchase price taking account of additional costs.
index_300t_chunks:bouwinvest_international-market-outlook_2023-2025-1.pdf-!7,8,bouwinvest_international-market-outlook_2023-2025-1.pdf," Like residential properties, office rental contracts also generally have an inflation-linked component. However, persistently high inflation has already started to affect the affordability of index-linked rental properties and office tenants that are under pressure may seek to renegotiate their leases. The European office market is characterised by a large variety of rental contracts and if rental increases are staggered, for example, inflation cannot be passed on fully. At the time of writing, there is little market evidence of repricing of privately owned prime offices, but we estimate that average- quality office values may have fallen by roughly 15 by the end of Q4 2022 since their peak at the end of 2021. This amounts to a yield expansion of about 50bps. A yield correction is also on the cards for prime offices in Europe, but the increase is likely to be more moderate. Broker reports indicate that prime yields already started to move out in some locations between Q1 2022 and Q2 2022, with German cities leading the pack at 30bps. French and Spanish cities posted quarter-on-quarter yield increases of between 15 and 25bps. As risk-free rates are up and expected to remain elevated between 2023 and 2025, we believe office capital values could soften further during the outlook period, and we estimate prime yields in Europe will move out by another 50bps. This would amount to a value loss of around 10 to 15 before stabilization and recovery takes place."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!217,75,Emerging-Trends_USCanada-2023.pdf,"25 Oklahoma City Northern New Jersey Portland, ME DeltonaDaytona Tallahassee Washington, DCMD suburbs Cleveland Detroit Long Island Pittsburgh Gainesville St. Louis Sacramento Seattle Memphis Birmingham San Jose Inland Empire Omaha Norfolk Milwaukee Louisville Minneapolis Providence Indianapolis Tacoma Spokane, WACoeur d'Alene, ID Los Angeles Cincinnati Baltimore Tucson Honolulu OaklandEast Bay Portland, OR Columbus Albuquerque Buffalo Hartford San Francisco New Orleans 3.25 3.24 3.21 3.20 3.20 3.20 3.19 3.18 3.17 3.14 3.13 3.13 3.13 3.12 3.12 3.11 3.09 3.09 3.08 3.06 3.00 3.00 3.00 2.95 2.94 2.91 2.90 2.90 2.88 2.87 2.83 2.78 2.76 2.71 2.69 2.63 2.63 2.57 2.52 2.50 Austin Nashville TampaSt."
index_300t_chunks:2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf-!39,18,2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf," Rents in prime retail locations also remained largely stable after a previous decline. Two thirds of city centre retail space was let to fashion, food and drink, grocery and healthcare and personal care businesses. Previously weak space demand in the textile sector picked up sharply, once again occupying peak position ahead of food and drink outlets. Conversely, the initial boom in the new quick commerce segment  grocery delivery services with very short delivery times  has lost momentum. In contrast, e-mobility providers more often have a presence in city centres. A whole series of foreign chains has also secured shops at the now lower rents. Inflation-adjusted retail sales continue to decline as in previous year City centre retail rentals stable in first quarter of 2022 Retailers, food outlets and other service providers who are undeterred by the difficult market conditions have the potential to rent attractive space at better terms than be- fore the pandemic. However, rental activity may well weaken again in the second half, because the risk factors for retail have generally intensified."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!17,9,Emerging-Trends_USCanada-2023.pdf,"76 5 Exhibit 1-4 Emerging Trends Barometer 2023 excellent Buy good fair poor abysmal Hold Sell 2007 2009 2011 2013 2015 2017 2019 2021 2023 Source: Emerging Trends in Real Estate surveys. Note: Based on U. S. respondents only. salesboth new and existinghad an extraordinary 12-year run since bottoming out in the summer of 2010 until the Fed started hiking interest rates in the spring of 2022. But its not just home sales that are slowing. Virtually all aspects of the housing marketboth for-sale and rentalhave been decelerating. New home prices peaked in April 2022, while prices of existing homes likely peaked in June after appreciation started to slow with the rise in mortgage rates. Meanwhile, apartment rents have continued to push ever higher, but the pace has been moderating in recent months. Construction starts also have slowed. The National Association of Home Builders housing market index has fallen for eight straight months through August 2022 to its lowest level since May 2020. This is not to say that were in a housing recessionfar from it. Homes are still selling at a healthy rate by historical levels, and home prices remain near record levels."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!174,70,Emerging-Trends_USCanada-2023.pdf," According to STR data, monthly RevPAR had surpassed 2019 levels in every month from March through July 2022. Following a soft first quarter 2022, group segment performance improved dramatically year-over-year, suggesting a slow but steady return toward pre-pandemic levels. The reemergence of in-person conferences and meetings, along with the beginnings of a return of the all-important midweek business traveler, has had a significant impact on recovery in the top 25 hotel markets across the United States. As a result, year-over-year improve- ment in key performance indicators has been significantly stronger in these top 25 markets relative to the rest of the United States. Midweek Travel Starts to Normalize In the summers of 2020 and 2021, the leisure traveler was the primary driver of lodgings initial rebound, predominantly affecting drive-to markets and resort destinations. However, it is unclear whether this shift in demand will be permanent as international destinations continue to open back up and offer alternatives for the leisure traveler. These markets significantly increased in popularity during the pandemic due to their built-in outdoor activities , which are conducive to social distancing. As international outbound travel continues to increase with domestic travelers becoming more comfortable taking bigger, longer-distance trips again, this previously built-up demand in drive-to leisure and resort destinations may be disrupted. Midweek travel patterns have begun to show promising strides toward a more sustained recovery, largely propelled by the group and business segments."
index_300t_chunks:isa-outlook-2023.pdf-!82,22,isa-outlook-2023.pdf,"6 Key European cities remain strong European Cities Growth Index 2022 9 8 7 6 5 4 3 2 1 0 e t a r y c n a c a V E U R O P E 3 11 15 8 4 1 17 16 10 13 6 20 18 2 9 12 14 7 5 19 VERY STRONG STRONG GOOD MEDIUM MEDIUM WEAK MEDIUM WEAK ECGI 2022 Top 20 Cities London Paris Stockholm Dublin Madrid Luxembourg Munich Copenhagen Barcelona Amsterdam Oslo Stuttgart Brussels Zrich Gothenburg Warsaw Berlin Lyon Seville Geneva Source: LaSalle as of October, 2022 LOOKING AHEAD  A painful transition to higher interest rates will produce buying opportunities to capital positioned to take advantage of dislocation, as market liquidity falls. Investors should be patient but prepared to act as opportunities materialize. In the meantime, floating rate debt investment at defensive loan-to-value ratios represents an attractive strategy. Debt re- pricing is nearly instantaneous, while equity re-pricing takes time.  The equilibrium state of monetary policy will require more private capital to participate in the construction of productivity-enhancing infrastructure, such as life sciences facilities, logistics and decarbonizing the value chain. Governments can ill afford another lost decade, but neither can they borrow at scale to finance large infrastructure spending."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!133,50,Emerging-Trends_USCanada-2023.pdf," There are positive implicationsa hedge against slower demand from consumers of for-sale hous- ing, as many builders report that they are receiving multiple calls each day from single-family rental operators who want to con- tract builders to build homes. There are negative implications as well: as single-family rentals become more prevalent, they could become a competitor to traditional for-sale homes. The nascent stage of the industry makes the future hard to determine, but one ought to consider the following:  Nearly half of all master-planned communities are planning a build-for-rent section.  Thirty-five percent of single-family renters with budgets of $1,000-plus per month rent by choice.  Single-family renters with rent budgets of $1,000-plus per month prefer to rent for more flexibility, as well as for less maintenance and fewer financial responsibilities, than they would have as homeowners. 47 focused on supply chain optimization and less on absorb- ing additional space, other users are stepping up to secure additional space. E-commerce will continue to drive logistics demand for the foreseeable future with growing diversity. Demand Still Outpaces Inventory Given persistent stock-outs, rapidly rising prices, and unreli- able supply chains, the need for higher inventories increased. Inventory growth was rapid in the six months from February through July 2022, up 9 percent on a net basis for wholesale and retail. Although inventories are up, they continue to lag sales."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!59,23,Emerging-Trends_USCanada-2023.pdf," Because of the unknowns when taking off a facade and walls and bringing it down to the concrete, interviewees stressed the need for an experienced and nimble team that can 19 Exhibit 1-15 Importance of Disrupters for Real Estate in 2023 1 No importance 3 Moderate importance 5 Great importance Real estate industry disrupters Construction technology 3.74 Articial intelligencemachine learning 3.09 Cybersecurity 3.49 Big data 3.23 Automation 3.15 Internet of things 3.02 5G implementation 3.02 Coworking 2.98 Sharinggig economy 2.97 Autonomous vehicles 2.77 3-D printing 2.62 Augmentedvirtual reality 2.56 Blockchain 2.41 Drones 2.36 Source: Emerging Trends in Real Estate 2023 survey. adjust in real time. As one developer summed it up: You go with the flow of what the building is telling you it wants to do or can do and then merge that with your financials. Second, two perceived stumbling blocks of office conversions to multifamilylarge floor plates and office buildings that are not fully vacantmay not be the universal impediments once thought. They have been successfully addressed enough times to suggest that there are options to pursue, at least in some cases."
index_300t_chunks:2023_Housing_market_outlook__Price_dip_and_interes.pdf-!42,8,2023_Housing_market_outlook__Price_dip_and_interes.pdf," For residential construction, we forecast a decline in the number of building permits and completions in 2023, with the number of permits expected to fall to 303,200 and the number of completed homes expected to fall to just 246,000. Material costs 8 April 21, 2023 Germany Monitor 700 600 500 400 300 200 100 0 6 5 4 3 2 1 0 2023 Housing market outlook 1990-2030 Completions 18 No. of dwellings in '000 90 94 98 02 06 10 14 18 22 26 30 1990-2021 New forecast Previous forecast Sources: bulwiengesa, Deutsche Bank Research, Federal Statistical Office are expected to fall in 2023, but labor costs and therefore overall construction costs are expected to continue to rise. According to our models, these statements apply to both the shell and the finishing work. We also expect a moderate rise in interest rates. Construction will therefore remain very expensive. We expect a very modest recovery in new construction. We believe that an increase of 5,000 completed housing units per year is possible, which would mean that only 281,000 housing units would be completed in 2030."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!43,17,Emerging-Trends_USCanada-2023.pdf," Further boosting demand is the increasing number of younger adults choosing to live alone, according The multifamily sector has responded with an unprecedented increase in new supply. Weve built more multifamily housing units over the last 10 years than we had in any other time since 1980, notes an adviser to institutional investors. But it is still far less than needed. Vacancies have fallen to their lowest levels ever while rents are rising faster than evereven faster than home prices. And though not a formal part of the affordability calculations, other housing-related costs like utilities and main- tenance are also rising faster than incomes, further constraining the ability of households to afford basic shelter. Moving to More Affordable Recent slowdowns in rent growth and home price appreciation, noted in our Normalizing trend, have done little to increase affordability. So how to address this? Millions of people have taken matters into their own hands. As an executive with one developer notes, A lot of people are moving to markets where 45 40 35 30 25 20 15 10 5 0 14 Exhibit 1-12 U. S. Housing Starts per 1,000 Households, 19612022 Single-family starts Multifamily starts Single-family average 12 Multifamily average 4."
